type, size, algo, threshold, avg_ms
nearly, 34800, merge, -1, 17
nearly, 34800, merge_insertion, 10, 9
nearly, 34800, merge_insertion, 16, 9
nearly, 34800, merge_insertion, 30, 8
nearly, 34900, merge, -1, 17
nearly, 34900, merge_insertion, 10, 9
nearly, 34900, merge_insertion, 16, 9
nearly, 34900, merge_insertion, 30, 8
nearly, 35000, merge, -1, 17
nearly, 35000, merge_insertion, 10, 9
nearly, 35000, merge_insertion, 16, 9
nearly, 35000, merge_insertion, 30, 8
nearly, 35100, merge, -1, 17
nearly, 35100, merge_insertion, 10, 9
nearly, 35100, merge_insertion, 16, 9
nearly, 35100, merge_insertion, 30, 8
nearly, 35200, merge, -1, 17
nearly, 35200, merge_insertion, 10, 9
nearly, 35200, merge_insertion, 16, 9
nearly, 35200, merge_insertion, 30, 8
nearly, 35300, merge, -1, 17
nearly, 35300, merge_insertion, 10, 9
nearly, 35300, merge_insertion, 16, 9
nearly, 35300, merge_insertion, 30, 8
nearly, 35400, merge, -1, 17
nearly, 35400, merge_insertion, 10, 9
nearly, 35400, merge_insertion, 16, 9
nearly, 35400, merge_insertion, 30, 8
nearly, 35500, merge, -1, 17
nearly, 35500, merge_insertion, 10, 9
nearly, 35500, merge_insertion, 16, 9
nearly, 35500, merge_insertion, 30, 8
nearly, 35600, merge, -1, 18
nearly, 35600, merge_insertion, 10, 9
nearly, 35600, merge_insertion, 16, 9
nearly, 35600, merge_insertion, 30, 8
nearly, 35700, merge, -1, 18
nearly, 35700, merge_insertion, 10, 9
nearly, 35700, merge_insertion, 16, 9
nearly, 35700, merge_insertion, 30, 8
nearly, 35800, merge, -1, 18
nearly, 35800, merge_insertion, 10, 9
nearly, 35800, merge_insertion, 16, 9
nearly, 35800, merge_insertion, 30, 8
nearly, 35900, merge, -1, 18
nearly, 35900, merge_insertion, 10, 9
nearly, 35900, merge_insertion, 16, 9
nearly, 35900, merge_insertion, 30, 8
nearly, 36000, merge, -1, 18
nearly, 36000, merge_insertion, 10, 9
nearly, 36000, merge_insertion, 16, 9
nearly, 36000, merge_insertion, 30, 8
nearly, 36100, merge, -1, 18
nearly, 36100, merge_insertion, 10, 9
nearly, 36100, merge_insertion, 16, 9
nearly, 36100, merge_insertion, 30, 8
nearly, 36200, merge, -1, 18
nearly, 36200, merge_insertion, 10, 10
nearly, 36200, merge_insertion, 16, 10
nearly, 36200, merge_insertion, 30, 8
nearly, 36300, merge, -1, 18
nearly, 36300, merge_insertion, 10, 10
nearly, 36300, merge_insertion, 16, 10
nearly, 36300, merge_insertion, 30, 8
nearly, 36400, merge, -1, 18
nearly, 36400, merge_insertion, 10, 10
nearly, 36400, merge_insertion, 16, 10
nearly, 36400, merge_insertion, 30, 8
nearly, 36500, merge, -1, 18
nearly, 36500, merge_insertion, 10, 10
nearly, 36500, merge_insertion, 16, 10
nearly, 36500, merge_insertion, 30, 8
nearly, 36600, merge, -1, 18
nearly, 36600, merge_insertion, 10, 10
nearly, 36600, merge_insertion, 16, 10
nearly, 36600, merge_insertion, 30, 8
nearly, 36700, merge, -1, 18
nearly, 36700, merge_insertion, 10, 10
nearly, 36700, merge_insertion, 16, 10
nearly, 36700, merge_insertion, 30, 8
nearly, 36800, merge, -1, 18
nearly, 36800, merge_insertion, 10, 10
nearly, 36800, merge_insertion, 16, 10
nearly, 36800, merge_insertion, 30, 8
nearly, 36900, merge, -1, 18
nearly, 36900, merge_insertion, 10, 10
nearly, 36900, merge_insertion, 16, 10
nearly, 36900, merge_insertion, 30, 8
nearly, 37000, merge, -1, 18
nearly, 37000, merge_insertion, 10, 10
nearly, 37000, merge_insertion, 16, 10
nearly, 37000, merge_insertion, 30, 8
nearly, 37100, merge, -1, 19
nearly, 37100, merge_insertion, 10, 10
nearly, 37100, merge_insertion, 16, 10
nearly, 37100, merge_insertion, 30, 8
nearly, 37200, merge, -1, 19
nearly, 37200, merge_insertion, 10, 10
nearly, 37200, merge_insertion, 16, 10
nearly, 37200, merge_insertion, 30, 8
nearly, 37300, merge, -1, 19
nearly, 37300, merge_insertion, 10, 10
nearly, 37300, merge_insertion, 16, 10
nearly, 37300, merge_insertion, 30, 8
nearly, 37400, merge, -1, 19
nearly, 37400, merge_insertion, 10, 10
nearly, 37400, merge_insertion, 16, 10
nearly, 37400, merge_insertion, 30, 8
nearly, 37500, merge, -1, 19
nearly, 37500, merge_insertion, 10, 10
nearly, 37500, merge_insertion, 16, 10
nearly, 37500, merge_insertion, 30, 8
nearly, 37600, merge, -1, 19
nearly, 37600, merge_insertion, 10, 10
nearly, 37600, merge_insertion, 16, 10
nearly, 37600, merge_insertion, 30, 8
nearly, 37700, merge, -1, 19
nearly, 37700, merge_insertion, 10, 10
nearly, 37700, merge_insertion, 16, 10
nearly, 37700, merge_insertion, 30, 8
nearly, 37800, merge, -1, 19
nearly, 37800, merge_insertion, 10, 10
nearly, 37800, merge_insertion, 16, 10
nearly, 37800, merge_insertion, 30, 8
nearly, 37900, merge, -1, 19
nearly, 37900, merge_insertion, 10, 10
nearly, 37900, merge_insertion, 16, 10
nearly, 37900, merge_insertion, 30, 8
nearly, 38000, merge, -1, 19
nearly, 38000, merge_insertion, 10, 10
nearly, 38000, merge_insertion, 16, 10
nearly, 38000, merge_insertion, 30, 8
nearly, 38100, merge, -1, 19
nearly, 38100, merge_insertion, 10, 10
nearly, 38100, merge_insertion, 16, 10
nearly, 38100, merge_insertion, 30, 8
nearly, 38200, merge, -1, 19
nearly, 38200, merge_insertion, 10, 10
nearly, 38200, merge_insertion, 16, 10
nearly, 38200, merge_insertion, 30, 8
nearly, 38300, merge, -1, 19
nearly, 38300, merge_insertion, 10, 10
nearly, 38300, merge_insertion, 16, 10
nearly, 38300, merge_insertion, 30, 8
nearly, 38400, merge, -1, 19
nearly, 38400, merge_insertion, 10, 10
nearly, 38400, merge_insertion, 16, 10
nearly, 38400, merge_insertion, 30, 8
nearly, 38500, merge, -1, 19
nearly, 38500, merge_insertion, 10, 10
nearly, 38500, merge_insertion, 16, 10
nearly, 38500, merge_insertion, 30, 8
nearly, 38600, merge, -1, 20
nearly, 38600, merge_insertion, 10, 10
nearly, 38600, merge_insertion, 16, 10
nearly, 38600, merge_insertion, 30, 8
nearly, 38700, merge, -1, 20
nearly, 38700, merge_insertion, 10, 10
nearly, 38700, merge_insertion, 16, 10
nearly, 38700, merge_insertion, 30, 8
nearly, 38800, merge, -1, 20
nearly, 38800, merge_insertion, 10, 10
nearly, 38800, merge_insertion, 16, 10
nearly, 38800, merge_insertion, 30, 8
nearly, 38900, merge, -1, 20
nearly, 38900, merge_insertion, 10, 10
nearly, 38900, merge_insertion, 16, 10
nearly, 38900, merge_insertion, 30, 8
nearly, 39000, merge, -1, 20
nearly, 39000, merge_insertion, 10, 10
nearly, 39000, merge_insertion, 16, 10
nearly, 39000, merge_insertion, 30, 8
nearly, 39100, merge, -1, 20
nearly, 39100, merge_insertion, 10, 10
nearly, 39100, merge_insertion, 16, 10
nearly, 39100, merge_insertion, 30, 8
nearly, 39200, merge, -1, 20
nearly, 39200, merge_insertion, 10, 10
nearly, 39200, merge_insertion, 16, 10
nearly, 39200, merge_insertion, 30, 9
nearly, 39300, merge, -1, 20
nearly, 39300, merge_insertion, 10, 10
nearly, 39300, merge_insertion, 16, 10
nearly, 39300, merge_insertion, 30, 9
nearly, 39400, merge, -1, 20
nearly, 39400, merge_insertion, 10, 10
nearly, 39400, merge_insertion, 16, 10
nearly, 39400, merge_insertion, 30, 9
nearly, 39500, merge, -1, 20
nearly, 39500, merge_insertion, 10, 10
nearly, 39500, merge_insertion, 16, 10
nearly, 39500, merge_insertion, 30, 9
nearly, 39600, merge, -1, 20
nearly, 39600, merge_insertion, 10, 10
nearly, 39600, merge_insertion, 16, 10
nearly, 39600, merge_insertion, 30, 9
nearly, 39700, merge, -1, 20
nearly, 39700, merge_insertion, 10, 10
nearly, 39700, merge_insertion, 16, 10
nearly, 39700, merge_insertion, 30, 9
nearly, 39800, merge, -1, 20
nearly, 39800, merge_insertion, 10, 10
nearly, 39800, merge_insertion, 16, 10
nearly, 39800, merge_insertion, 30, 9
nearly, 39900, merge, -1, 20
nearly, 39900, merge_insertion, 10, 10
nearly, 39900, merge_insertion, 16, 10
nearly, 39900, merge_insertion, 30, 9
nearly, 40000, merge, -1, 20
nearly, 40000, merge_insertion, 10, 10
nearly, 40000, merge_insertion, 16, 10
nearly, 40000, merge_insertion, 30, 9
nearly, 40100, merge, -1, 20
nearly, 40100, merge_insertion, 10, 10
nearly, 40100, merge_insertion, 16, 10
nearly, 40100, merge_insertion, 30, 9
nearly, 40200, merge, -1, 20
nearly, 40200, merge_insertion, 10, 10
nearly, 40200, merge_insertion, 16, 10
nearly, 40200, merge_insertion, 30, 9
nearly, 40300, merge, -1, 20
nearly, 40300, merge_insertion, 10, 10
nearly, 40300, merge_insertion, 16, 10
nearly, 40300, merge_insertion, 30, 9
nearly, 40400, merge, -1, 20
nearly, 40400, merge_insertion, 10, 10
nearly, 40400, merge_insertion, 16, 10
nearly, 40400, merge_insertion, 30, 9
nearly, 40500, merge, -1, 20
nearly, 40500, merge_insertion, 10, 10
nearly, 40500, merge_insertion, 16, 10
nearly, 40500, merge_insertion, 30, 9
nearly, 40600, merge, -1, 20
nearly, 40600, merge_insertion, 10, 10
nearly, 40600, merge_insertion, 16, 10
nearly, 40600, merge_insertion, 30, 9
nearly, 40700, merge, -1, 21
nearly, 40700, merge_insertion, 10, 10
nearly, 40700, merge_insertion, 16, 10
nearly, 40700, merge_insertion, 30, 9
nearly, 40800, merge, -1, 21
nearly, 40800, merge_insertion, 10, 10
nearly, 40800, merge_insertion, 16, 10
nearly, 40800, merge_insertion, 30, 9
nearly, 40900, merge, -1, 21
nearly, 40900, merge_insertion, 10, 11
nearly, 40900, merge_insertion, 16, 11
nearly, 40900, merge_insertion, 30, 9
nearly, 41000, merge, -1, 21
nearly, 41000, merge_insertion, 10, 11
nearly, 41000, merge_insertion, 16, 11
nearly, 41000, merge_insertion, 30, 9
nearly, 41100, merge, -1, 21
nearly, 41100, merge_insertion, 10, 11
nearly, 41100, merge_insertion, 16, 11
nearly, 41100, merge_insertion, 30, 9
nearly, 41200, merge, -1, 21
nearly, 41200, merge_insertion, 10, 11
nearly, 41200, merge_insertion, 16, 11
nearly, 41200, merge_insertion, 30, 9
nearly, 41300, merge, -1, 21
nearly, 41300, merge_insertion, 10, 11
nearly, 41300, merge_insertion, 16, 11
nearly, 41300, merge_insertion, 30, 9
nearly, 41400, merge, -1, 21
nearly, 41400, merge_insertion, 10, 11
nearly, 41400, merge_insertion, 16, 11
nearly, 41400, merge_insertion, 30, 9
nearly, 41500, merge, -1, 21
nearly, 41500, merge_insertion, 10, 11
nearly, 41500, merge_insertion, 16, 11
nearly, 41500, merge_insertion, 30, 9
nearly, 41600, merge, -1, 21
nearly, 41600, merge_insertion, 10, 11
nearly, 41600, merge_insertion, 16, 11
nearly, 41600, merge_insertion, 30, 9
nearly, 41700, merge, -1, 21
nearly, 41700, merge_insertion, 10, 11
nearly, 41700, merge_insertion, 16, 11
nearly, 41700, merge_insertion, 30, 9
nearly, 41800, merge, -1, 21
nearly, 41800, merge_insertion, 10, 11
nearly, 41800, merge_insertion, 16, 11
nearly, 41800, merge_insertion, 30, 9
nearly, 41900, merge, -1, 21
nearly, 41900, merge_insertion, 10, 11
nearly, 41900, merge_insertion, 16, 11
nearly, 41900, merge_insertion, 30, 9
nearly, 42000, merge, -1, 21
nearly, 42000, merge_insertion, 10, 12
nearly, 42000, merge_insertion, 16, 11
nearly, 42000, merge_insertion, 30, 9
nearly, 42100, merge, -1, 21
nearly, 42100, merge_insertion, 10, 11
nearly, 42100, merge_insertion, 16, 11
nearly, 42100, merge_insertion, 30, 9
nearly, 42200, merge, -1, 21
nearly, 42200, merge_insertion, 10, 12
nearly, 42200, merge_insertion, 16, 11
nearly, 42200, merge_insertion, 30, 9
nearly, 42300, merge, -1, 21
nearly, 42300, merge_insertion, 10, 12
nearly, 42300, merge_insertion, 16, 11
nearly, 42300, merge_insertion, 30, 9
nearly, 42400, merge, -1, 21
nearly, 42400, merge_insertion, 10, 12
nearly, 42400, merge_insertion, 16, 11
nearly, 42400, merge_insertion, 30, 9
nearly, 42500, merge, -1, 21
nearly, 42500, merge_insertion, 10, 12
nearly, 42500, merge_insertion, 16, 11
nearly, 42500, merge_insertion, 30, 9
nearly, 42600, merge, -1, 21
nearly, 42600, merge_insertion, 10, 12
nearly, 42600, merge_insertion, 16, 11
nearly, 42600, merge_insertion, 30, 9
nearly, 42700, merge, -1, 22
nearly, 42700, merge_insertion, 10, 12
nearly, 42700, merge_insertion, 16, 11
nearly, 42700, merge_insertion, 30, 9
nearly, 42800, merge, -1, 22
nearly, 42800, merge_insertion, 10, 12
nearly, 42800, merge_insertion, 16, 11
nearly, 42800, merge_insertion, 30, 9
nearly, 42900, merge, -1, 22
nearly, 42900, merge_insertion, 10, 12
nearly, 42900, merge_insertion, 16, 11
nearly, 42900, merge_insertion, 30, 9
nearly, 43000, merge, -1, 22
nearly, 43000, merge_insertion, 10, 12
nearly, 43000, merge_insertion, 16, 11
nearly, 43000, merge_insertion, 30, 9
nearly, 43100, merge, -1, 22
nearly, 43100, merge_insertion, 10, 12
nearly, 43100, merge_insertion, 16, 11
nearly, 43100, merge_insertion, 30, 9
nearly, 43200, merge, -1, 22
nearly, 43200, merge_insertion, 10, 12
nearly, 43200, merge_insertion, 16, 11
nearly, 43200, merge_insertion, 30, 9
nearly, 43300, merge, -1, 22
nearly, 43300, merge_insertion, 10, 12
nearly, 43300, merge_insertion, 16, 11
nearly, 43300, merge_insertion, 30, 9
nearly, 43400, merge, -1, 22
nearly, 43400, merge_insertion, 10, 12
nearly, 43400, merge_insertion, 16, 11
nearly, 43400, merge_insertion, 30, 9
nearly, 43500, merge, -1, 22
nearly, 43500, merge_insertion, 10, 13
nearly, 43500, merge_insertion, 16, 11
nearly, 43500, merge_insertion, 30, 9
nearly, 43600, merge, -1, 22
nearly, 43600, merge_insertion, 10, 13
nearly, 43600, merge_insertion, 16, 11
nearly, 43600, merge_insertion, 30, 9
nearly, 43700, merge, -1, 22
nearly, 43700, merge_insertion, 10, 13
nearly, 43700, merge_insertion, 16, 11
nearly, 43700, merge_insertion, 30, 9
nearly, 43800, merge, -1, 22
nearly, 43800, merge_insertion, 10, 13
nearly, 43800, merge_insertion, 16, 11
nearly, 43800, merge_insertion, 30, 9
nearly, 43900, merge, -1, 22
nearly, 43900, merge_insertion, 10, 13
nearly, 43900, merge_insertion, 16, 11
nearly, 43900, merge_insertion, 30, 9
nearly, 44000, merge, -1, 22
nearly, 44000, merge_insertion, 10, 13
nearly, 44000, merge_insertion, 16, 11
nearly, 44000, merge_insertion, 30, 9
nearly, 44100, merge, -1, 22
nearly, 44100, merge_insertion, 10, 13
nearly, 44100, merge_insertion, 16, 11
nearly, 44100, merge_insertion, 30, 9
nearly, 44200, merge, -1, 22
nearly, 44200, merge_insertion, 10, 13
nearly, 44200, merge_insertion, 16, 11
nearly, 44200, merge_insertion, 30, 9
nearly, 44300, merge, -1, 22
nearly, 44300, merge_insertion, 10, 13
nearly, 44300, merge_insertion, 16, 11
nearly, 44300, merge_insertion, 30, 9
nearly, 44400, merge, -1, 22
nearly, 44400, merge_insertion, 10, 13
nearly, 44400, merge_insertion, 16, 11
nearly, 44400, merge_insertion, 30, 10
nearly, 44500, merge, -1, 22
nearly, 44500, merge_insertion, 10, 13
nearly, 44500, merge_insertion, 16, 11
nearly, 44500, merge_insertion, 30, 10
nearly, 44600, merge, -1, 22
nearly, 44600, merge_insertion, 10, 13
nearly, 44600, merge_insertion, 16, 11
nearly, 44600, merge_insertion, 30, 10
nearly, 44700, merge, -1, 23
nearly, 44700, merge_insertion, 10, 13
nearly, 44700, merge_insertion, 16, 11
nearly, 44700, merge_insertion, 30, 10
nearly, 44800, merge, -1, 23
nearly, 44800, merge_insertion, 10, 13
nearly, 44800, merge_insertion, 16, 11
nearly, 44800, merge_insertion, 30, 10
nearly, 44900, merge, -1, 23
nearly, 44900, merge_insertion, 10, 14
nearly, 44900, merge_insertion, 16, 11
nearly, 44900, merge_insertion, 30, 10
nearly, 45000, merge, -1, 23
nearly, 45000, merge_insertion, 10, 14
nearly, 45000, merge_insertion, 16, 11
nearly, 45000, merge_insertion, 30, 10
nearly, 45100, merge, -1, 23
nearly, 45100, merge_insertion, 10, 14
nearly, 45100, merge_insertion, 16, 11
nearly, 45100, merge_insertion, 30, 10
nearly, 45200, merge, -1, 23
nearly, 45200, merge_insertion, 10, 14
nearly, 45200, merge_insertion, 16, 11
nearly, 45200, merge_insertion, 30, 10
nearly, 45300, merge, -1, 23
nearly, 45300, merge_insertion, 10, 14
nearly, 45300, merge_insertion, 16, 11
nearly, 45300, merge_insertion, 30, 10
nearly, 45400, merge, -1, 23
nearly, 45400, merge_insertion, 10, 14
nearly, 45400, merge_insertion, 16, 11
nearly, 45400, merge_insertion, 30, 10
nearly, 45500, merge, -1, 23
nearly, 45500, merge_insertion, 10, 14
nearly, 45500, merge_insertion, 16, 11
nearly, 45500, merge_insertion, 30, 10
nearly, 45600, merge, -1, 23
nearly, 45600, merge_insertion, 10, 14
nearly, 45600, merge_insertion, 16, 12
nearly, 45600, merge_insertion, 30, 10
nearly, 45700, merge, -1, 23
nearly, 45700, merge_insertion, 10, 14
nearly, 45700, merge_insertion, 16, 12
nearly, 45700, merge_insertion, 30, 10
nearly, 45800, merge, -1, 23
nearly, 45800, merge_insertion, 10, 14
nearly, 45800, merge_insertion, 16, 11
nearly, 45800, merge_insertion, 30, 10
nearly, 45900, merge, -1, 23
nearly, 45900, merge_insertion, 10, 14
nearly, 45900, merge_insertion, 16, 12
nearly, 45900, merge_insertion, 30, 10
nearly, 46000, merge, -1, 23
nearly, 46000, merge_insertion, 10, 14
nearly, 46000, merge_insertion, 16, 12
nearly, 46000, merge_insertion, 30, 10
nearly, 46100, merge, -1, 23
nearly, 46100, merge_insertion, 10, 14
nearly, 46100, merge_insertion, 16, 12
nearly, 46100, merge_insertion, 30, 10
nearly, 46200, merge, -1, 23
nearly, 46200, merge_insertion, 10, 14
nearly, 46200, merge_insertion, 16, 12
nearly, 46200, merge_insertion, 30, 10
nearly, 46300, merge, -1, 23
nearly, 46300, merge_insertion, 10, 14
nearly, 46300, merge_insertion, 16, 12
nearly, 46300, merge_insertion, 30, 10
nearly, 46400, merge, -1, 23
nearly, 46400, merge_insertion, 10, 14
nearly, 46400, merge_insertion, 16, 12
nearly, 46400, merge_insertion, 30, 10
nearly, 46500, merge, -1, 23
nearly, 46500, merge_insertion, 10, 14
nearly, 46500, merge_insertion, 16, 12
nearly, 46500, merge_insertion, 30, 10
nearly, 46600, merge, -1, 23
nearly, 46600, merge_insertion, 10, 14
nearly, 46600, merge_insertion, 16, 12
nearly, 46600, merge_insertion, 30, 10
nearly, 46700, merge, -1, 24
nearly, 46700, merge_insertion, 10, 14
nearly, 46700, merge_insertion, 16, 12
nearly, 46700, merge_insertion, 30, 10
nearly, 46800, merge, -1, 24
nearly, 46800, merge_insertion, 10, 14
nearly, 46800, merge_insertion, 16, 12
nearly, 46800, merge_insertion, 30, 10
nearly, 46900, merge, -1, 24
nearly, 46900, merge_insertion, 10, 14
nearly, 46900, merge_insertion, 16, 12
nearly, 46900, merge_insertion, 30, 10
nearly, 47000, merge, -1, 24
nearly, 47000, merge_insertion, 10, 14
nearly, 47000, merge_insertion, 16, 12
nearly, 47000, merge_insertion, 30, 10
nearly, 47100, merge, -1, 24
nearly, 47100, merge_insertion, 10, 14
nearly, 47100, merge_insertion, 16, 12
nearly, 47100, merge_insertion, 30, 10
nearly, 47200, merge, -1, 24
nearly, 47200, merge_insertion, 10, 14
nearly, 47200, merge_insertion, 16, 12
nearly, 47200, merge_insertion, 30, 10
nearly, 47300, merge, -1, 24
nearly, 47300, merge_insertion, 10, 14
nearly, 47300, merge_insertion, 16, 12
nearly, 47300, merge_insertion, 30, 10
nearly, 47400, merge, -1, 24
nearly, 47400, merge_insertion, 10, 14
nearly, 47400, merge_insertion, 16, 12
nearly, 47400, merge_insertion, 30, 10
nearly, 47500, merge, -1, 24
nearly, 47500, merge_insertion, 10, 14
nearly, 47500, merge_insertion, 16, 12
nearly, 47500, merge_insertion, 30, 10
nearly, 47600, merge, -1, 24
nearly, 47600, merge_insertion, 10, 14
nearly, 47600, merge_insertion, 16, 12
nearly, 47600, merge_insertion, 30, 10
nearly, 47700, merge, -1, 24
nearly, 47700, merge_insertion, 10, 14
nearly, 47700, merge_insertion, 16, 12
nearly, 47700, merge_insertion, 30, 10
nearly, 47800, merge, -1, 24
nearly, 47800, merge_insertion, 10, 14
nearly, 47800, merge_insertion, 16, 12
nearly, 47800, merge_insertion, 30, 10
nearly, 47900, merge, -1, 24
nearly, 47900, merge_insertion, 10, 14
nearly, 47900, merge_insertion, 16, 12
nearly, 47900, merge_insertion, 30, 10
nearly, 48000, merge, -1, 24
nearly, 48000, merge_insertion, 10, 14
nearly, 48000, merge_insertion, 16, 12
nearly, 48000, merge_insertion, 30, 10
nearly, 48100, merge, -1, 24
nearly, 48100, merge_insertion, 10, 14
nearly, 48100, merge_insertion, 16, 12
nearly, 48100, merge_insertion, 30, 10
nearly, 48200, merge, -1, 25
nearly, 48200, merge_insertion, 10, 15
nearly, 48200, merge_insertion, 16, 12
nearly, 48200, merge_insertion, 30, 10
nearly, 48300, merge, -1, 24
nearly, 48300, merge_insertion, 10, 14
nearly, 48300, merge_insertion, 16, 12
nearly, 48300, merge_insertion, 30, 10
nearly, 48400, merge, -1, 24
nearly, 48400, merge_insertion, 10, 14
nearly, 48400, merge_insertion, 16, 12
nearly, 48400, merge_insertion, 30, 10
nearly, 48500, merge, -1, 24
nearly, 48500, merge_insertion, 10, 15
nearly, 48500, merge_insertion, 16, 12
nearly, 48500, merge_insertion, 30, 10
nearly, 48600, merge, -1, 24
nearly, 48600, merge_insertion, 10, 14
nearly, 48600, merge_insertion, 16, 12
nearly, 48600, merge_insertion, 30, 10
nearly, 48700, merge, -1, 25
nearly, 48700, merge_insertion, 10, 15
nearly, 48700, merge_insertion, 16, 12
nearly, 48700, merge_insertion, 30, 10
nearly, 48800, merge, -1, 25
nearly, 48800, merge_insertion, 10, 15
nearly, 48800, merge_insertion, 16, 12
nearly, 48800, merge_insertion, 30, 10
nearly, 48900, merge, -1, 25
nearly, 48900, merge_insertion, 10, 15
nearly, 48900, merge_insertion, 16, 12
nearly, 48900, merge_insertion, 30, 10
nearly, 49000, merge, -1, 25
nearly, 49000, merge_insertion, 10, 15
nearly, 49000, merge_insertion, 16, 12
nearly, 49000, merge_insertion, 30, 10
nearly, 49100, merge, -1, 25
nearly, 49100, merge_insertion, 10, 15
nearly, 49100, merge_insertion, 16, 12
nearly, 49100, merge_insertion, 30, 10
nearly, 49200, merge, -1, 25
nearly, 49200, merge_insertion, 10, 15
nearly, 49200, merge_insertion, 16, 12
nearly, 49200, merge_insertion, 30, 10
nearly, 49300, merge, -1, 25
nearly, 49300, merge_insertion, 10, 15
nearly, 49300, merge_insertion, 16, 12
nearly, 49300, merge_insertion, 30, 11
nearly, 49400, merge, -1, 25
nearly, 49400, merge_insertion, 10, 15
nearly, 49400, merge_insertion, 16, 12
nearly, 49400, merge_insertion, 30, 11
nearly, 49500, merge, -1, 25
nearly, 49500, merge_insertion, 10, 15
nearly, 49500, merge_insertion, 16, 12
nearly, 49500, merge_insertion, 30, 11
nearly, 49600, merge, -1, 25
nearly, 49600, merge_insertion, 10, 15
nearly, 49600, merge_insertion, 16, 12
nearly, 49600, merge_insertion, 30, 11
nearly, 49700, merge, -1, 25
nearly, 49700, merge_insertion, 10, 15
nearly, 49700, merge_insertion, 16, 12
nearly, 49700, merge_insertion, 30, 11
nearly, 49800, merge, -1, 25
nearly, 49800, merge_insertion, 10, 15
nearly, 49800, merge_insertion, 16, 12
nearly, 49800, merge_insertion, 30, 11
nearly, 49900, merge, -1, 25
nearly, 49900, merge_insertion, 10, 15
nearly, 49900, merge_insertion, 16, 12
nearly, 49900, merge_insertion, 30, 11
nearly, 50000, merge, -1, 25
nearly, 50000, merge_insertion, 10, 15
nearly, 50000, merge_insertion, 16, 12
nearly, 50000, merge_insertion, 30, 11
nearly, 50100, merge, -1, 25
nearly, 50100, merge_insertion, 10, 15
nearly, 50100, merge_insertion, 16, 12
nearly, 50100, merge_insertion, 30, 11
nearly, 50200, merge, -1, 25
nearly, 50200, merge_insertion, 10, 15
nearly, 50200, merge_insertion, 16, 13
nearly, 50200, merge_insertion, 30, 11
nearly, 50300, merge, -1, 25
nearly, 50300, merge_insertion, 10, 15
nearly, 50300, merge_insertion, 16, 12
nearly, 50300, merge_insertion, 30, 11
nearly, 50400, merge, -1, 25
nearly, 50400, merge_insertion, 10, 15
nearly, 50400, merge_insertion, 16, 13
nearly, 50400, merge_insertion, 30, 11
nearly, 50500, merge, -1, 25
nearly, 50500, merge_insertion, 10, 15
nearly, 50500, merge_insertion, 16, 13
nearly, 50500, merge_insertion, 30, 11
nearly, 50600, merge, -1, 25
nearly, 50600, merge_insertion, 10, 15
nearly, 50600, merge_insertion, 16, 13
nearly, 50600, merge_insertion, 30, 11
nearly, 50700, merge, -1, 26
nearly, 50700, merge_insertion, 10, 15
nearly, 50700, merge_insertion, 16, 13
nearly, 50700, merge_insertion, 30, 11
nearly, 50800, merge, -1, 25
nearly, 50800, merge_insertion, 10, 15
nearly, 50800, merge_insertion, 16, 13
nearly, 50800, merge_insertion, 30, 11
nearly, 50900, merge, -1, 26
nearly, 50900, merge_insertion, 10, 15
nearly, 50900, merge_insertion, 16, 13
nearly, 50900, merge_insertion, 30, 11
nearly, 51000, merge, -1, 26
nearly, 51000, merge_insertion, 10, 15
nearly, 51000, merge_insertion, 16, 13
nearly, 51000, merge_insertion, 30, 11
nearly, 51100, merge, -1, 26
nearly, 51100, merge_insertion, 10, 15
nearly, 51100, merge_insertion, 16, 13
nearly, 51100, merge_insertion, 30, 11
nearly, 51200, merge, -1, 26
nearly, 51200, merge_insertion, 10, 15
nearly, 51200, merge_insertion, 16, 13
nearly, 51200, merge_insertion, 30, 11
nearly, 51300, merge, -1, 26
nearly, 51300, merge_insertion, 10, 15
nearly, 51300, merge_insertion, 16, 13
nearly, 51300, merge_insertion, 30, 11
nearly, 51400, merge, -1, 26
nearly, 51400, merge_insertion, 10, 15
nearly, 51400, merge_insertion, 16, 13
nearly, 51400, merge_insertion, 30, 11
nearly, 51500, merge, -1, 26
nearly, 51500, merge_insertion, 10, 15
nearly, 51500, merge_insertion, 16, 13
nearly, 51500, merge_insertion, 30, 11
nearly, 51600, merge, -1, 26
nearly, 51600, merge_insertion, 10, 15
nearly, 51600, merge_insertion, 16, 13
nearly, 51600, merge_insertion, 30, 11
nearly, 51700, merge, -1, 26
nearly, 51700, merge_insertion, 10, 15
nearly, 51700, merge_insertion, 16, 13
nearly, 51700, merge_insertion, 30, 11
nearly, 51800, merge, -1, 26
nearly, 51800, merge_insertion, 10, 15
nearly, 51800, merge_insertion, 16, 13
nearly, 51800, merge_insertion, 30, 11
nearly, 51900, merge, -1, 26
nearly, 51900, merge_insertion, 10, 15
nearly, 51900, merge_insertion, 16, 13
nearly, 51900, merge_insertion, 30, 11
nearly, 52000, merge, -1, 26
nearly, 52000, merge_insertion, 10, 15
nearly, 52000, merge_insertion, 16, 13
nearly, 52000, merge_insertion, 30, 11
nearly, 52100, merge, -1, 26
nearly, 52100, merge_insertion, 10, 15
nearly, 52100, merge_insertion, 16, 13
nearly, 52100, merge_insertion, 30, 11
nearly, 52200, merge, -1, 26
nearly, 52200, merge_insertion, 10, 15
nearly, 52200, merge_insertion, 16, 13
